user_id,install_date,last_active_date,subscription_type,country,total_sessions,page_views,download_clicks,activation_status,days_active,pro_upgrade_date,plan_type,monthly_revenue,churned
347,6/13/2023,6/17/2023,Free,Australia,63,126,1,1,4,,,0,1
348,3/10/2023,3/16/2023,Free,UK,49,49,0,1,6,,,0,1
349,8/27/2023,10/6/2023,Free,Canada,54,162,0,1,40,,,0,0
350,2/13/2023,2/17/2023,Free,Germany,104,520,1,1,4,,,0,1
351,2/19/2023,8/25/2023,Free,India,58,232,0,1,187,,,0,0
352,5/10/2023,6/30/2023,Pro,Australia,196,196,0,1,51,6/30/2023,Standard,99,0
353,11/23/2023,12/23/2023,Free,Canada,134,134,0,1,30,,,0,0
354,2/6/2023,10/8/2023,Free,UK,98,294,1,1,244,,,0,0
355,11/10/2023,12/28/2023,Free,Germany,59,118,0,1,48,,,0,0
356,8/1/2023,12/24/2023,Free,Australia,139,278,0,1,145,,,0,0
357,4/30/2023,8/3/2023,Free,Canada,110,220,0,1,95,,,0,0
358,7/1/2023,12/20/2023,Free,India,55,275,0,1,172,,,0,0
359,7/5/2023,12/22/2023,Free,Germany,130,520,0,1,170,,,0,0
360,7/29/2023,8/1/2023,Free,India,145,580,0,1,3,,,0,1
361,5/8/2023,11/28/2023,Free,Australia,131,262,0,1,204,,,0,0
362,10/14/2023,11/24/2023,Free,France,111,111,0,1,41,,,0,0
363,2/25/2023,10/2/2023,Free,Canada,36,36,0,1,219,,,0,0
364,7/2/2023,12/31/2023,Free,India,65,130,0,1,182,,,0,0
365,4/11/2023,11/3/2023,Free,Germany,125,125,0,1,206,,,0,0
366,8/13/2023,9/24/2023,Pro,India,107,428,0,1,42,9/24/2023,Standard,49,0
367,4/10/2023,7/9/2023,Free,Germany,143,286,0,1,90,,,0,0
368,1/6/2023,8/19/2023,Free,UK,117,351,0,1,225,,,0,0
369,8/6/2023,12/23/2023,Free,UK,126,504,0,1,139,,,0,0
370,5/20/2023,6/9/2023,Free,Australia,35,105,0,1,20,,,0,1
371,2/23/2023,3/18/2023,Free,India,126,504,1,1,23,,,0,1
372,12/2/2023,12/13/2023,Free,USA,97,194,0,1,11,,,0,1
373,5/6/2023,9/14/2023,Free,Australia,128,256,0,1,131,,,0,0
374,2/4/2023,2/8/2023,Free,Australia,34,34,0,1,4,,,0,1
375,1/24/2023,12/11/2023,Free,Germany,129,129,0,1,321,,,0,0
376,5/1/2023,6/4/2023,Free,France,21,63,0,1,34,,,0,0
377,3/13/2023,9/22/2023,Pro,Canada,224,448,0,1,193,9/22/2023,Standard,49,0
378,11/21/2023,12/17/2023,Free,India,84,168,0,1,26,,,0,1
379,6/5/2023,7/28/2023,Free,Canada,133,266,0,1,53,,,0,0
380,2/8/2023,8/11/2023,Pro,Canada,233,932,0,1,184,8/11/2023,Standard,49,0
381,2/11/2023,7/8/2023,Pro,Canada,222,1110,0,1,147,7/8/2023,Basic,49,0
382,7/5/2023,12/26/2023,Free,France,110,220,0,1,174,,,0,0
383,3/13/2023,9/6/2023,Free,France,24,72,0,1,177,,,0,0
384,2/26/2023,8/11/2023,Pro,Germany,186,558,0,1,166,8/11/2023,Basic,49,0
385,7/28/2023,10/16/2023,Free,India,42,126,0,1,80,,,0,0
386,1/24/2023,10/26/2023,Free,UK,71,71,1,1,275,,,0,0
387,1/24/2023,7/5/2023,Free,USA,131,655,0,1,162,,,0,0
388,12/7/2023,12/10/2023,Free,USA,79,158,1,1,3,,,0,1
389,3/5/2023,9/19/2023,Free,Germany,102,408,0,1,198,,,0,0
390,10/5/2023,1/1/2024,Free,UK,93,279,0,1,88,,,0,0
391,3/15/2023,9/1/2023,Free,Canada,47,47,0,1,170,,,0,0
392,4/27/2023,5/21/2023,Free,Canada,71,355,1,1,24,,,0,1
393,7/28/2023,11/27/2023,Free,Australia,71,142,0,1,122,,,0,0
394,8/8/2023,10/14/2023,Free,Canada,6,18,0,1,67,,,0,0
395,9/11/2023,11/7/2023,Free,Australia,137,137,0,1,57,,,0,0
396,5/7/2023,7/23/2023,Free,UK,27,54,0,1,77,,,0,0
397,3/5/2023,6/7/2023,Free,Australia,34,170,0,1,94,,,0,0
398,6/12/2023,7/5/2023,Pro,UK,37,111,0,1,23,7/5/2023,Standard,99,1
399,7/13/2023,11/14/2023,Free,UK,128,128,0,1,124,,,0,0
400,8/19/2023,11/10/2023,Free,Germany,33,99,0,1,83,,,0,0
401,11/26/2023,12/26/2023,Pro,Canada,260,260,0,1,30,12/26/2023,Basic,49,0
402,2/15/2023,8/14/2023,Pro,USA,297,594,0,1,180,8/14/2023,Standard,49,0
403,7/24/2023,9/18/2023,Free,UK,111,444,0,1,56,,,0,0
404,3/5/2023,3/13/2023,Free,Canada,71,213,0,1,8,,,0,1
405,2/26/2023,4/23/2023,Free,France,109,218,1,1,56,,,0,0
406,11/4/2023,12/25/2023,Free,UK,99,297,0,1,51,,,0,0
407,7/10/2023,12/27/2023,Free,Australia,58,290,0,1,170,,,0,0
408,3/14/2023,4/21/2023,Free,France,11,22,0,1,38,,,0,0
409,11/1/2023,12/25/2023,Free,France,49,49,0,1,54,,,0,0
410,9/9/2023,9/26/2023,Free,UK,38,190,0,1,17,,,0,1
411,1/2/2023,11/23/2023,Free,France,20,40,0,1,325,,,0,0
412,10/20/2023,12/25/2023,Pro,France,289,867,0,1,66,12/25/2023,Basic,29,0
413,4/15/2023,11/30/2023,Pro,Canada,77,231,0,1,229,11/30/2023,Enterprise,29,0
414,9/18/2023,10/24/2023,Pro,Germany,105,210,0,1,36,10/24/2023,Enterprise,99,0
415,1/20/2023,12/9/2023,Free,India,38,190,0,1,323,,,0,0
416,10/6/2023,12/7/2023,Free,UK,99,396,0,1,62,,,0,0
417,5/24/2023,6/29/2023,Free,USA,29,145,0,1,36,,,0,0
418,12/2/2023,12/12/2023,Free,USA,46,184,1,1,10,,,0,1
419,8/18/2023,10/30/2023,Free,France,116,348,0,1,73,,,0,0
420,9/21/2023,10/25/2023,Free,France,79,395,1,1,34,,,0,0
421,8/24/2023,8/27/2023,Pro,France,153,459,1,1,3,8/27/2023,Basic,99,1
422,8/24/2023,12/5/2023,Pro,USA,173,692,0,1,103,12/5/2023,Enterprise,29,0
423,11/9/2023,11/22/2023,Free,Canada,119,238,0,1,13,,,0,1
424,3/31/2023,11/11/2023,Free,France,37,111,0,1,225,,,0,0
425,10/15/2023,11/8/2023,Free,UK,148,592,0,1,24,,,0,1
426,5/1/2023,8/12/2023,Free,Australia,86,344,0,1,103,,,0,0
427,6/26/2023,12/20/2023,Free,Germany,93,465,0,1,177,,,0,0
428,1/1/2024,1/1/2024,Free,Australia,102,306,0,1,0,,,0,1
429,6/1/2023,11/22/2023,Free,USA,18,90,0,1,174,,,0,0
430,10/26/2023,11/6/2023,Free,Canada,107,214,1,1,11,,,0,1
431,3/9/2023,11/3/2023,Free,Canada,91,273,1,1,239,,,0,0
432,8/13/2023,11/19/2023,Pro,USA,175,525,1,1,98,11/19/2023,Enterprise,49,0
433,10/29/2023,12/9/2023,Free,USA,29,58,0,1,41,,,0,0
434,3/13/2023,3/24/2023,Free,USA,38,114,0,1,11,,,0,1
435,6/21/2023,11/5/2023,Free,Australia,96,192,0,1,137,,,0,0
436,10/24/2023,1/1/2024,Free,UK,29,116,0,1,69,,,0,0
437,2/27/2023,8/2/2023,Free,UK,118,590,0,1,156,,,0,0
438,1/14/2023,6/4/2023,Free,USA,17,51,0,1,141,,,0,0
439,12/9/2023,12/9/2023,Free,Australia,96,288,1,1,0,,,0,1
440,8/30/2023,10/15/2023,Free,France,49,49,0,1,46,,,0,0
441,11/1/2023,11/5/2023,Pro,USA,97,388,0,1,4,11/5/2023,Standard,29,1
442,5/22/2023,11/6/2023,Free,USA,101,303,0,1,168,,,0,0
443,11/9/2023,12/22/2023,Free,India,116,348,0,1,43,,,0,0
444,9/5/2023,9/27/2023,Free,Germany,87,435,1,1,22,,,0,1
445,6/3/2023,10/31/2023,Free,India,130,260,0,1,150,,,0,0
446,12/22/2023,12/22/2023,Free,USA,53,212,0,1,0,,,0,1
447,2/28/2023,8/20/2023,Free,UK,43,43,0,1,173,,,0,0
448,6/22/2023,6/29/2023,Free,Australia,125,250,0,1,7,,,0,1
449,11/7/2023,11/17/2023,Free,France,62,186,1,1,10,,,0,1
450,5/25/2023,9/28/2023,Free,India,60,180,0,1,126,,,0,0
451,1/18/2023,10/20/2023,Free,France,126,630,0,1,275,,,0,0
452,2/25/2023,7/18/2023,Free,Germany,6,12,0,1,143,,,0,0
453,7/4/2023,10/16/2023,Free,Canada,116,580,0,1,104,,,0,0
454,8/29/2023,9/18/2023,Free,Canada,60,60,0,1,20,,,0,1
455,11/2/2023,12/23/2023,Free,Canada,72,360,0,1,51,,,0,0
456,7/10/2023,11/12/2023,Free,USA,19,38,0,1,125,,,0,0
457,4/11/2023,9/17/2023,Free,Canada,145,580,0,1,159,,,0,0
458,6/17/2023,12/1/2023,Free,India,74,222,0,1,167,,,0,0
459,2/1/2023,3/2/2023,Free,Australia,16,32,0,1,29,,,0,1
460,3/9/2023,5/5/2023,Free,India,78,78,0,1,57,,,0,0
461,1/7/2023,10/14/2023,Free,France,134,670,0,1,280,,,0,0
462,10/29/2023,12/20/2023,Free,Australia,111,444,0,1,52,,,0,0
463,4/2/2023,11/19/2023,Free,USA,74,148,1,1,231,,,0,0
464,1/19/2023,7/6/2023,Free,Germany,36,144,0,1,168,,,0,0
465,3/28/2023,10/13/2023,Pro,Germany,86,258,0,1,199,10/13/2023,Basic,99,0
466,12/12/2023,12/15/2023,Free,Canada,124,620,0,1,3,,,0,1
467,7/16/2023,11/5/2023,Free,Canada,96,96,0,1,112,,,0,0
468,8/18/2023,10/25/2023,Free,Australia,43,215,1,1,68,,,0,0
469,3/28/2023,5/23/2023,Pro,Canada,246,1230,0,1,56,5/23/2023,Enterprise,99,0
470,11/1/2023,12/9/2023,Free,France,24,72,0,1,38,,,0,0
471,4/24/2023,7/16/2023,Pro,Germany,215,430,0,1,83,7/16/2023,Enterprise,49,0
472,10/23/2023,11/21/2023,Free,USA,53,159,1,1,29,,,0,1
473,12/20/2023,12/21/2023,Free,Canada,18,72,0,1,1,,,0,1
474,10/10/2023,11/19/2023,Free,France,141,564,0,1,40,,,0,0
475,9/11/2023,12/8/2023,Free,India,76,380,0,1,88,,,0,0
476,1/10/2023,9/25/2023,Pro,Canada,98,294,0,1,258,9/25/2023,Enterprise,29,0
477,4/29/2023,11/29/2023,Free,France,8,16,1,1,214,,,0,0
478,1/26/2023,10/15/2023,Free,Australia,38,76,0,1,262,,,0,0
479,10/13/2023,12/31/2023,Free,France,145,580,1,1,79,,,0,0
480,5/3/2023,12/21/2023,Free,Canada,21,105,0,1,232,,,0,0
481,12/13/2023,12/29/2023,Free,USA,27,81,0,1,16,,,0,1
482,5/25/2023,7/1/2023,Free,USA,43,215,0,1,37,,,0,0
483,3/6/2023,12/17/2023,Free,France,43,215,0,1,286,,,0,0
484,2/26/2023,9/9/2023,Free,India,80,80,0,1,195,,,0,0
485,5/24/2023,6/17/2023,Free,India,96,288,0,1,24,,,0,1
486,2/5/2023,9/4/2023,Free,Canada,150,450,0,1,211,,,0,0
487,6/14/2023,6/19/2023,Free,Germany,75,300,0,1,5,,,0,1
488,11/24/2023,12/2/2023,Pro,UK,44,88,0,1,8,12/2/2023,Standard,49,1
489,2/28/2023,4/26/2023,Free,Australia,11,55,0,1,57,,,0,0
490,4/25/2023,11/12/2023,Free,UK,128,384,0,1,201,,,0,0
491,7/6/2023,11/11/2023,Pro,USA,123,369,0,1,128,11/11/2023,Standard,29,0
492,1/11/2023,10/19/2023,Free,Canada,71,284,0,1,281,,,0,0
493,11/16/2023,12/28/2023,Free,Canada,30,60,0,1,42,,,0,0
494,7/20/2023,9/2/2023,Free,UK,31,155,0,1,44,,,0,0
495,12/31/2023,12/31/2023,Free,UK,108,216,0,1,0,,,0,1
496,9/11/2023,12/25/2023,Free,India,54,162,0,1,105,,,0,0
497,3/25/2023,5/5/2023,Pro,USA,249,498,0,1,41,5/5/2023,Basic,49,0
498,11/20/2023,12/24/2023,Pro,UK,101,505,1,1,34,12/24/2023,Enterprise,49,0
499,5/27/2023,8/30/2023,Free,France,122,610,0,1,95,,,0,0
500,6/17/2023,9/26/2023,Free,France,101,303,0,1,101,,,0,0
501,3/31/2023,4/21/2023,Free,France,16,64,0,1,21,,,0,1
502,3/9/2023,12/24/2023,Free,Canada,141,282,0,1,290,,,0,0
503,4/25/2023,9/1/2023,Free,UK,62,248,0,1,129,,,0,0
504,11/28/2023,12/6/2023,Pro,Canada,101,404,0,1,8,12/6/2023,Basic,29,1
505,7/27/2023,9/27/2023,Free,India,124,620,0,1,62,,,0,0
506,3/22/2023,12/26/2023,Free,UK,109,109,1,1,279,,,0,0
507,2/27/2023,3/24/2023,Free,Canada,123,369,0,1,25,,,0,1
508,1/4/2023,9/5/2023,Free,Canada,6,24,0,1,244,,,0,0
509,1/12/2023,6/29/2023,Free,Australia,96,192,0,1,168,,,0,0
510,8/24/2023,9/13/2023,Free,USA,74,74,0,1,20,,,0,1
511,7/26/2023,11/26/2023,Pro,France,144,288,0,1,123,11/26/2023,Enterprise,49,0
512,2/2/2023,2/18/2023,Free,Germany,11,44,0,1,16,,,0,1
513,3/18/2023,8/16/2023,Free,UK,70,280,0,1,151,,,0,0
514,11/16/2023,1/1/2024,Free,Australia,132,396,0,1,46,,,0,0
515,3/30/2023,12/31/2023,Free,Canada,146,584,0,1,276,,,0,0
516,6/9/2023,6/21/2023,Free,USA,147,735,0,1,12,,,0,1
517,11/13/2023,11/27/2023,Free,Germany,137,137,0,1,14,,,0,1
518,10/24/2023,12/9/2023,Pro,UK,294,294,0,1,46,12/9/2023,Standard,99,0
519,12/10/2023,12/16/2023,Free,Canada,124,248,0,1,6,,,0,1
520,4/28/2023,12/7/2023,Free,USA,16,64,0,1,223,,,0,0
521,11/21/2023,11/23/2023,Free,India,114,114,0,1,2,,,0,1
522,1/25/2023,10/8/2023,Free,USA,74,74,0,1,256,,,0,0
523,11/5/2023,11/27/2023,Free,France,11,22,0,1,22,,,0,1
524,9/7/2023,10/15/2023,Free,France,116,464,0,1,38,,,0,0
525,2/21/2023,9/4/2023,Pro,India,176,176,0,1,195,9/4/2023,Enterprise,49,0
526,8/16/2023,9/2/2023,Free,Australia,124,124,0,1,17,,,0,1
527,8/5/2023,8/12/2023,Free,Canada,48,192,0,1,7,,,0,1
528,10/16/2023,10/18/2023,Free,India,55,55,0,1,2,,,0,1
529,3/28/2023,9/13/2023,Pro,UK,243,1215,0,1,169,9/13/2023,Standard,29,0
530,7/21/2023,12/1/2023,Free,UK,119,238,0,1,133,,,0,0
531,9/13/2023,9/16/2023,Free,France,140,140,0,1,3,,,0,1
532,9/11/2023,12/23/2023,Free,USA,18,18,0,1,103,,,0,0
533,9/16/2023,11/11/2023,Pro,USA,177,531,0,1,56,11/11/2023,Enterprise,99,0
534,1/29/2023,4/30/2023,Free,France,131,655,0,1,91,,,0,0
535,6/16/2023,9/8/2023,Free,Australia,20,40,0,1,84,,,0,0
536,3/1/2023,8/24/2023,Pro,Germany,215,645,0,1,176,8/24/2023,Standard,29,0
537,12/16/2023,12/19/2023,Free,UK,107,535,0,1,3,,,0,1
538,11/28/2023,12/1/2023,Free,India,18,36,0,1,3,,,0,1
539,11/19/2023,12/13/2023,Free,USA,15,60,0,1,24,,,0,1
540,3/26/2023,12/30/2023,Pro,USA,58,174,0,1,279,12/30/2023,Basic,29,0
541,4/2/2023,11/5/2023,Free,Australia,59,59,0,1,217,,,0,0
542,7/6/2023,12/29/2023,Free,Australia,19,76,0,1,176,,,0,0
543,1/1/2023,12/31/2023,Free,Canada,144,576,0,1,364,,,0,0
544,10/6/2023,11/26/2023,Free,UK,90,360,0,1,51,,,0,0
545,7/22/2023,9/29/2023,Free,France,17,51,0,1,69,,,0,0
546,4/15/2023,12/24/2023,Pro,Australia,282,1410,0,1,253,12/24/2023,Basic,49,0
547,11/12/2023,12/26/2023,Free,Australia,97,291,0,1,44,,,0,0
548,7/11/2023,11/22/2023,Free,France,73,146,0,1,134,,,0,0
549,3/21/2023,5/2/2023,Free,Australia,40,120,0,1,42,,,0,0
550,1/11/2023,1/25/2023,Free,UK,105,105,0,1,14,,,0,1
551,6/25/2023,10/27/2023,Free,UK,50,100,0,1,124,,,0,0
552,5/13/2023,7/21/2023,Free,Australia,110,110,0,1,69,,,0,0
553,4/19/2023,11/20/2023,Pro,India,246,246,0,1,215,11/20/2023,Standard,99,0
554,3/24/2023,10/18/2023,Free,India,90,360,0,1,208,,,0,0
555,4/15/2023,6/6/2023,Free,Canada,50,100,0,1,52,,,0,0
556,5/19/2023,9/29/2023,Pro,France,192,768,0,1,133,9/29/2023,Standard,29,0
557,6/30/2023,10/19/2023,Free,USA,114,228,0,1,111,,,0,0
558,6/6/2023,12/15/2023,Free,UK,131,131,0,1,192,,,0,0
559,6/2/2023,8/25/2023,Free,India,114,114,0,1,84,,,0,0
560,4/22/2023,12/30/2023,Free,India,28,84,0,1,252,,,0,0
561,8/12/2023,8/18/2023,Free,USA,126,504,0,1,6,,,0,1
562,1/28/2023,11/28/2023,Free,USA,37,37,0,1,304,,,0,0
563,12/6/2023,12/15/2023,Free,India,46,230,0,1,9,,,0,1
564,6/25/2023,8/20/2023,Pro,USA,299,1196,0,1,56,8/20/2023,Basic,49,0
565,4/18/2023,8/7/2023,Free,Australia,11,33,0,1,111,,,0,0
566,6/15/2023,9/1/2023,Free,France,125,125,1,1,78,,,0,0
567,8/24/2023,11/3/2023,Free,USA,97,485,0,1,71,,,0,0
568,2/14/2023,7/15/2023,Free,Canada,134,536,0,1,151,,,0,0
569,1/13/2023,3/11/2023,Free,UK,142,142,0,1,57,,,0,0
570,1/11/2023,7/11/2023,Free,USA,60,180,0,1,181,,,0,0
571,11/28/2023,12/7/2023,Free,Australia,110,110,0,1,9,,,0,1
572,8/13/2023,10/4/2023,Free,UK,82,164,0,1,52,,,0,0
573,6/23/2023,9/18/2023,Free,USA,150,750,0,1,87,,,0,0
574,9/25/2023,11/27/2023,Free,USA,34,136,0,1,63,,,0,0
575,8/6/2023,9/9/2023,Pro,Germany,265,1060,0,1,34,9/9/2023,Enterprise,49,0
576,9/25/2023,12/2/2023,Free,USA,9,18,0,1,68,,,0,0
577,8/14/2023,8/31/2023,Free,Canada,1,4,0,0,17,,,0,1
578,11/26/2023,12/14/2023,Free,Australia,73,219,0,1,18,,,0,1
579,7/10/2023,12/5/2023,Free,USA,147,294,0,1,148,,,0,0
580,1/11/2023,10/15/2023,Free,UK,100,100,0,1,277,,,0,0
581,10/3/2023,10/6/2023,Free,Germany,72,360,0,1,3,,,0,1
582,4/19/2023,9/22/2023,Free,Australia,83,166,0,1,156,,,0,0
583,6/14/2023,10/21/2023,Free,France,103,206,1,1,129,,,0,0
584,9/26/2023,10/4/2023,Free,France,91,273,0,1,8,,,0,1
585,9/3/2023,11/26/2023,Free,Germany,28,56,0,1,84,,,0,0
586,12/16/2023,1/1/2024,Free,India,115,115,0,1,16,,,0,1
587,3/31/2023,11/22/2023,Free,India,4,8,0,1,236,,,0,0
588,1/8/2023,9/25/2023,Free,Canada,128,256,0,1,260,,,0,0
589,1/27/2023,6/1/2023,Pro,Canada,239,956,0,1,125,6/1/2023,Basic,49,0
590,3/22/2023,11/20/2023,Free,Germany,140,420,1,1,243,,,0,0
591,10/7/2023,10/25/2023,Free,Canada,67,268,0,1,18,,,0,1
592,1/28/2023,10/10/2023,Free,USA,16,48,0,1,255,,,0,0
593,12/27/2023,12/30/2023,Free,Australia,89,356,0,1,3,,,0,1
594,11/27/2023,12/14/2023,Free,France,4,4,0,1,17,,,0,1
595,12/4/2023,12/12/2023,Pro,USA,278,834,0,1,8,12/12/2023,Basic,49,1
596,3/5/2023,10/2/2023,Free,UK,89,89,0,1,211,,,0,0
597,11/8/2023,12/22/2023,Free,UK,63,63,0,1,44,,,0,0
598,8/3/2023,8/16/2023,Free,UK,47,188,0,1,13,,,0,1
599,6/1/2023,8/28/2023,Free,Germany,127,127,0,1,88,,,0,0
600,2/9/2023,12/5/2023,Free,India,117,468,0,1,299,,,0,0
601,7/11/2023,8/7/2023,Free,France,128,256,0,1,27,,,0,1
602,2/12/2023,9/11/2023,Free,UK,48,48,0,1,211,,,0,0
603,6/1/2023,6/20/2023,Pro,Germany,267,801,1,1,19,6/20/2023,Standard,99,1
604,9/28/2023,10/16/2023,Pro,India,22,110,0,1,18,10/16/2023,Basic,29,1
605,11/15/2023,12/21/2023,Free,UK,1,1,0,0,36,,,0,0
606,1/18/2023,9/18/2023,Free,USA,128,512,0,1,243,,,0,0
607,1/10/2023,2/9/2023,Free,Canada,16,16,0,1,30,,,0,0
608,9/22/2023,9/22/2023,Free,Germany,39,156,0,1,0,,,0,1
609,6/14/2023,8/30/2023,Pro,Canada,86,430,0,1,77,8/30/2023,Enterprise,49,0
610,7/20/2023,11/21/2023,Free,Australia,85,255,0,1,124,,,0,0
611,3/7/2023,4/2/2023,Free,Australia,106,106,1,1,26,,,0,1
612,4/3/2023,4/8/2023,Free,Canada,87,348,0,1,5,,,0,1
613,6/25/2023,8/23/2023,Free,Australia,91,182,0,1,59,,,0,0
614,7/2/2023,9/21/2023,Free,India,115,345,0,1,81,,,0,0
615,2/19/2023,10/10/2023,Free,Germany,41,205,0,1,233,,,0,0
616,2/3/2023,8/28/2023,Free,Australia,147,441,0,1,206,,,0,0
617,11/1/2023,11/19/2023,Free,Germany,84,84,0,1,18,,,0,1
618,10/16/2023,11/20/2023,Free,UK,56,56,0,1,35,,,0,0
619,12/15/2023,12/24/2023,Free,USA,135,270,0,1,9,,,0,1
620,11/1/2023,12/26/2023,Free,Germany,79,395,0,1,55,,,0,0
621,3/2/2023,3/14/2023,Pro,UK,106,106,0,1,12,3/14/2023,Standard,49,1
622,9/2/2023,10/21/2023,Pro,Australia,252,252,0,1,49,10/21/2023,Basic,29,0
623,3/15/2023,5/28/2023,Free,Canada,79,79,1,1,74,,,0,0
624,11/24/2023,12/18/2023,Free,Canada,109,327,0,1,24,,,0,1
625,8/1/2023,9/14/2023,Free,USA,36,144,0,1,44,,,0,0
626,12/28/2023,1/1/2024,Free,USA,93,372,1,1,4,,,0,1
627,2/27/2023,8/3/2023,Free,India,29,29,0,1,157,,,0,0
628,9/7/2023,12/19/2023,Free,Australia,8,8,0,1,103,,,0,0
629,1/2/2023,12/3/2023,Free,India,31,124,0,1,335,,,0,0
630,7/20/2023,11/4/2023,Free,USA,117,351,0,1,107,,,0,0
631,2/27/2023,12/18/2023,Free,Canada,87,261,1,1,294,,,0,0
632,10/23/2023,12/28/2023,Free,India,70,140,0,1,66,,,0,0
633,10/19/2023,11/6/2023,Free,India,101,202,0,1,18,,,0,1
634,4/12/2023,8/7/2023,Free,Canada,80,240,1,1,117,,,0,0
635,11/18/2023,12/17/2023,Free,France,25,125,0,1,29,,,0,1
636,2/10/2023,10/17/2023,Free,Canada,65,195,0,1,249,,,0,0
637,9/15/2023,9/20/2023,Free,UK,137,548,0,1,5,,,0,1
638,6/11/2023,11/14/2023,Free,India,51,255,0,1,156,,,0,0
639,4/8/2023,4/24/2023,Pro,Australia,179,716,0,1,16,4/24/2023,Basic,49,1
640,6/5/2023,6/30/2023,Free,France,110,330,0,1,25,,,0,1
641,9/29/2023,10/4/2023,Free,UK,36,180,0,1,5,,,0,1
642,11/3/2023,11/18/2023,Free,Australia,90,270,0,1,15,,,0,1
643,12/23/2023,12/26/2023,Free,India,85,255,0,1,3,,,0,1
644,6/12/2023,12/28/2023,Free,Germany,129,516,1,1,199,,,0,0
645,2/16/2023,8/30/2023,Free,USA,108,540,0,1,195,,,0,0
646,8/2/2023,11/10/2023,Free,Germany,63,252,0,1,100,,,0,0
647,3/6/2023,5/21/2023,Free,Australia,97,485,0,1,76,,,0,0
648,10/8/2023,12/12/2023,Free,France,8,40,0,1,65,,,0,0
649,7/30/2023,8/20/2023,Pro,UK,152,456,0,1,21,8/20/2023,Standard,29,1
650,7/27/2023,9/6/2023,Free,USA,21,63,0,1,41,,,0,0
651,11/29/2023,12/30/2023,Free,UK,62,186,0,1,31,,,0,0
652,4/20/2023,11/27/2023,Pro,India,280,840,0,1,221,11/27/2023,Enterprise,29,0
653,7/5/2023,7/27/2023,Free,Australia,117,234,0,1,22,,,0,1
654,5/31/2023,9/11/2023,Free,Germany,70,140,0,1,103,,,0,0
655,2/5/2023,9/13/2023,Free,USA,67,67,1,1,220,,,0,0
656,7/25/2023,11/16/2023,Pro,France,195,585,0,1,114,11/16/2023,Enterprise,29,0
657,5/26/2023,11/8/2023,Free,USA,2,2,0,0,166,,,0,0
658,6/8/2023,7/22/2023,Free,Canada,135,405,0,1,44,,,0,0
659,9/24/2023,10/27/2023,Free,Germany,36,108,0,1,33,,,0,0
660,2/28/2023,5/10/2023,Pro,Canada,187,935,0,1,71,5/10/2023,Basic,99,0
661,4/22/2023,5/1/2023,Free,USA,112,112,0,1,9,,,0,1
662,11/27/2023,12/24/2023,Pro,Germany,118,236,0,1,27,12/24/2023,Basic,99,1
663,5/16/2023,8/22/2023,Free,Germany,37,111,0,1,98,,,0,0
664,8/18/2023,10/7/2023,Free,India,90,450,0,1,50,,,0,0
665,3/19/2023,6/24/2023,Pro,India,109,327,0,1,97,6/24/2023,Standard,49,0
666,11/18/2023,12/8/2023,Free,UK,8,16,1,1,20,,,0,1
667,11/21/2023,11/27/2023,Free,Canada,143,143,0,1,6,,,0,1
668,8/26/2023,10/19/2023,Pro,UK,114,228,0,1,54,10/19/2023,Enterprise,99,0
669,1/29/2023,8/6/2023,Free,UK,149,447,0,1,189,,,0,0
670,5/6/2023,7/15/2023,Free,UK,100,200,0,1,70,,,0,0
671,5/11/2023,12/4/2023,Free,Germany,68,204,0,1,207,,,0,0
672,2/19/2023,3/27/2023,Free,Germany,14,56,0,1,36,,,0,0
673,8/20/2023,12/15/2023,Free,France,131,393,1,1,117,,,0,0
674,1/18/2023,7/3/2023,Pro,UK,86,172,0,1,166,7/3/2023,Enterprise,49,0
675,3/5/2023,6/12/2023,Pro,Australia,15,75,0,1,99,6/12/2023,Standard,29,0
676,12/28/2023,12/28/2023,Free,Germany,45,45,0,1,0,,,0,1
677,3/1/2023,12/21/2023,Pro,Australia,118,590,1,1,295,12/21/2023,Basic,49,0
678,5/23/2023,11/26/2023,Free,France,59,295,0,1,187,,,0,0
679,9/22/2023,12/6/2023,Pro,Canada,290,1160,0,1,75,12/6/2023,Standard,29,0
680,1/26/2023,4/6/2023,Pro,France,61,61,0,1,70,4/6/2023,Enterprise,99,0
681,8/13/2023,10/1/2023,Free,UK,50,100,0,1,49,,,0,0
682,3/14/2023,12/27/2023,Pro,France,230,460,0,1,288,12/27/2023,Standard,49,0
683,6/25/2023,10/6/2023,Pro,Australia,114,456,0,1,103,10/6/2023,Standard,29,0
684,4/24/2023,12/5/2023,Free,France,43,86,1,1,225,,,0,0
685,4/5/2023,4/25/2023,Free,Canada,60,120,1,1,20,,,0,1
686,4/10/2023,5/23/2023,Pro,Germany,125,375,0,1,43,5/23/2023,Standard,29,0
687,6/5/2023,8/13/2023,Free,Canada,18,90,0,1,69,,,0,0
688,10/16/2023,12/31/2023,Free,USA,134,670,1,1,76,,,0,0
689,3/24/2023,11/8/2023,Free,Canada,138,414,0,1,229,,,0,0
690,6/30/2023,9/27/2023,Free,France,102,510,1,1,89,,,0,0
691,8/24/2023,11/23/2023,Free,UK,72,360,1,1,91,,,0,0
692,4/4/2023,5/30/2023,Free,India,42,210,0,1,56,,,0,0
693,3/29/2023,8/5/2023,Free,Australia,83,332,0,1,129,,,0,0
694,3/9/2023,10/17/2023,Free,France,70,350,0,1,222,,,0,0
